Ativo,Valor_1,Valor_2,Valor_3,Valor_4,Valor_5,Valor_6,Valor_7,Valor_8,Valor_9,Valor_10,Valor_11,Valor_12,Valor_13,Valor_14,Valor_15,Valor_16,Valor_17,Valor_18,Valor_19,Valor_20,Valor_21,Valor_22,Valor_23
TTEN3,"13,65 Bilhões",60,9.16,1.75,-11.09,42.806857465945,14.59,1.828151025,-87.469835332419,17.262843045107,18.319691878732,19.11,5.82,"7,27 Bilhões","792,35 Milhões","1,65 Bilhão",0.53,0.65900764486264,1.31,Consumo não Cíclico,,,
WHRL3,"13,17 Bilhões",70,7.47,2.44,3.5,20.5,11.422130340333,4.45,6.517548601246,46.461766320135,4.9568134925575,11.389067248483,32.67,6.8,"6,91 Bilhões","896,97 Milhões",7.3,4.68,"2,88 Bilhões",0.41,9.3699134773805,13.47,Consumo Cíclico
WHRL4,"13,17 Bilhões",70,8.26,2.7,17.14,17.06,17.31378612096,4.92,7.1694801247039,45.721140746014,4.9568134925575,0.74824171864838,32.67,6.8,"6,91 Bilhões","896,97 Milhões",7.3,4.68,"2,88 Bilhões",0.41,9.303388782946,13.45,Consumo Cíclico
PGMN3,"13,13 Bilhões",60,17.21,0.71,1.22,28.682170542636,3.32,4.0886554872222,23.152273711512,4.4776947193841,34.870322873015,4.11,0.85,"1,93 Bilhão","145,22 Milhões",13.88,8.63,"116,29 Milhões",0.51,7.0284004033531,7.52,Saúde,
RAPT3,"12,57 Bilhões",60,7.92,0.81,46.52,-4.84,-9.6595366368974,7.67,8.6550133333333,12.842416340721,14.346070890665,87.041341468905,10.27,2.54,"2,72 Bilhões","579,10 Milhões",18.57,-7.02,"2,27 Bilhões",2.93,5.4617123426901,5.27,Bens Industriais
RAPT4,"12,57 Bilhões",70,8.87,0.91,32.33,0.35,-8.9121950376451,8.59,9.1561478,6.5907776484284,14.346070890665,67.008974280151,10.27,2.54,"2,72 Bilhões","579,10 Milhões",18.57,-7.02,"2,27 Bilhões",2.93,5.2407732870921,4.77,Bens Industriais
EGIE3,"11,62 Bilhões",70,10.06,2.8,41.99,7.87,-1.0012864977496,41.47,44.608521133133,7.5681724936894,37.052489794884,-10.652303364157,27.84,28.94,"33,84 Bilhões","3,44 Bilhões",-1.06,4.25,"5,57 Bilhões",2.14,6.0780020860624,5.61,Utilidade Pública
VVEO3,"11,43 Bilhões",20,-0.32,0.25,16,-53.821656050955,1.45,3.41433925,135.47167241379,-100,-79.07,-12.93,"468,09 Milhões","-1,48 Bilhão","884,22 Milhões",2.39,3.1173992016089,11.28,Saúde,,,,
CLSC3,"11,04 Bilhões",50,4.29,0.82,125.11,11.98,30.705761433778,81.96,70.184499588333,-14.367374831219,207.42593678226,153.0819140828,19.06,6.67,"3,35 Bilhões","736,47 Milhões",4.49,7.26,"755,32 Milhões",1.09,5.2971767112898,8.42,Utilidade Pública
CLSC4,"11,04 Bilhões",50,4.71,0.9,184.27,13,34.527623473211,89.99,80.544408136667,-10.496268322406,207.42593678226,130.49887407741,19.06,6.67,"3,35 Bilhões","736,47 Milhões",4.49,7.26,"755,32 Milhões",1.09,5.7996578240276,9.26,Utilidade Pública
AMOB3,"11,00 Bilhões",20,-5.74,0.23,8,0.27,-100,0.74094534211371,-100,-3.94,-0.81,"511,46 Milhões","-89,17 Milhões","798,82 Milhões",1.31,0,Consumo Cíclico,,,,,,
EQPA3,"10,86 Bilhões",70,6.45,2.56,221.01,2.22,-6.1447892330054,5.76,6.94505804,20.573924305556,6.7123952505793,16.534639767002,39.61,18.19,"12,77 Bilhões","1,98 Bilhão",13.08,22.43,"3,61 Bilhões",1.54,7.9124019839045,11.44,Utilidade Pública
EQPA5,"10,86 Bilhões",70,8.35,3.31,62.14,16.58,19.002247883065,6.7913,6.84505804,0.7915721584969,6.7123952505793,-1.1618504472001,39.61,18.19,"12,77 Bilhões","1,98 Bilhão",13.08,22.43,"3,61 Bilhões",1.54,5.4856908967081,8.84,Utilidade Pública
EQPA6,"10,86 Bilhões",70,8.96,3.55,-14.13,8.97,5.7843181824373,7.3413,6.9413566666667,-5.4478543763816,6.7123952505793,-8.566667339854,39.61,18.19,"12,77 Bilhões","1,98 Bilhão",13.08,22.43,"3,61 Bilhões",1.54,4.4747606892273,8.23,Utilidade Pública
EQPA7,"10,86 Bilhões",70,9.24,3.66,97.35,8.81,30.379287660347,7.5913,6.9413566666667,-8.5616868432719,6.7123952505793,-11.577789699007,39.61,18.19,"12,77 Bilhões","1,98 Bilhão",13.08,22.43,"3,61 Bilhões",1.54,5.6467345385454,7.98,Utilidade Pública
B3SA3,"10,76 Bilhões",70,16.61,4.18,33.88,22.58,33.89075874702,14.93,9.4883051888889,-36.44805633698,8.502499632461,-43.05090668144,25.18,43.97,"78,63 Bilhões","4,73 Bilhões",2.91,2.66,"14,52 Bilhões",0.79,4.5303165249518,2.08,Financeiro
PFRM3,"10,61 Bilhões",70,8.64,0.82,159.79,15.87,47.038917089678,8.69,4.6821741166,-46.119975643268,15.535105406788,78.769912621266,9.47,1.17,"1,08 Bilhão","132,50 Milhões",14.13,16.48,"270,61 Milhões",0.73,4.845251068661,6.69,Saúde
TUPY3,"10,55 Bilhões",40,-63.57,0.82,43.98,-19.85,-21.318314559867,18.86,12.126608768233,-35.701968355074,17.312495487364,-100,-1.29,-0.41,"2,72 Bilhões","-41,50 Milhões",19.9,"1,71 Bilhão",1.28,2.9209684760687,7.87,Bens Industriais,
ABCB4,"10,23 Bilhões",100,5.15,0.83,127.78,10.97,2.2071553514237,21.96,20.106122533333,-8.4420649666075,50.410155226898,129.55444092394,16.13,10.2,"5,37 Bilhões","1,04 Bilhão",11.63,26.51,"744,32 Milhões",6.1925996866651,7.52,Financeiro,
ECOR3,"10,17 Bilhões",40,5.8,1.33,-38.31,10.18,-5.5401662049861,6.82,0.9531155823,-86.024698206745,11.670539833272,71.122284945337,22.93,8.06,"4,75 Bilhões","812,57 Milhões",20.52,"3,89 Bilhões",6.44,1.1294727953632,3,Bens Industriais,
AZZA3,"10,00 Bilhões",90,23.6,1.17,17.33,60.04,-9.6826152290573,44.17,18.9106625293,-57.186636791261,39.880258273988,-9.7118898030609,4.95,3.86,"9,12 Bilhões","384,81 Milhões",44.45,51.27,"1,10 Bilhão",0.42,2.0255908813168,2.48,Consumo Cíclico
GUAR3,"9,85 Bilhões",30,12.68,0.77,-23.47,9.25,4.6835443037974,8.27,3.997,-51.668681983071,12.556173780256,51.82797799584,6.05,3.31,"4,13 Bilhões","325,48 Milhões",9.53,"1,14 Bilhão",0.37,2.1803637405892,1.47,Consumo Cíclico,
MDIA3,"9,73 Bilhões",60,14.83,1.04,-19.48,-2.62,-28.337387088113,24.52,13.578109833333,-44.62434815117,29.518193542288,20.384149846199,7.04,5.76,"8,31 Bilhões","560,42 Milhões",6.06,-6.01,"2,29 Bilhões",0.29,2.0720027095955,2.25,Consumo não Cíclico
AURE3,"9,61 Bilhões",30,1728.36,0.76,-53.84,21.95,-18.837076416037,9.57,14.820961083333,54.868976837335,1.685081600398,-82.392041793124,0.04,0.06,"10,05 Bilhões","72,25 Milhões","6,16 Bilhões",1.97,9.2597734986669,0.6,Utilidade Pública,,
BRAV3,"9,59 Bilhões",30,55.93,0.77,1.42,-39.766461239053,18.57,6.4166863215,-65.44595411147,13.354718267339,-28.084446594836,1.38,1.61,"8,62 Bilhões","149,37 Milhões",115.95,"4,37 Bilhões",1.59,1.6369097758929,2.13,"Petróleo, Gás e Biocombustíveis",,
EKTR3,"9,41 Bilhões",60,7.85,3.2,370.07,-0.37,6.9989907668388,37.72,78.009071454667,106.81089993284,35.683609682878,-5.3987017951273,40.74,9.89,"8,61 Bilhões","931,00 Milhões",6.61,9.48,"714,00 Milhões",3.16,12.88986237943,11.74,Utilidade Pública
